ad_id,title,company,town,opening_date,closing_date,ad_url,vacancy_details_url,poster_image_file,emails,phones,ocr_text,is_internship,tech_skills,soft_skills,skills_all,is_tech
topjobs_1471151,Intern Data Entry (Colombo),Hayleys Group,,2026-02-20,2026-03-06,https://www.topjobs.lk/employer/JobAdvertismentServlet?rid=0&ac=0000000377&jc=0001471151&ec=0000000495&pg=applicant/vacancybyfunctionalarea.jsp,https://www.topjobs.lk/vacancy?ac=0000000377&jc=0001471151&ec=0000000495&pg=applicant/vacancyDetails.jsp,data/raw/topjobs_ads_listview/images/topjobs_1471151.jpg,vacancy@citypak.tk,,"iy
Citypak = 4ADVANTIS
BY ADVANTIS

Hayleys Group is amongst. Sri Lanka’s largest, and most respected diversified
conglomerates with a turnover in excess of USD 1 Billion. To explore the World of
Hayleys, visit us at: www.hayleys.com.
HAYLEYS ADVANTIS LIMITED
Hayleys Advantis Group, the transportation, logistics and aviation arm of Hayleys PLC.
with over 60 years of industry presence, is a pioneer in providing end-to-end logistics.
solutions, representing some of the World’s foremost shipping lines, freight,
forwarders and the largest air express transportation company. The Group. also
represents some of the world’s leading passenger and cargo airlines and specializes in
travel agency services. Today Advantis controls a truly international network offering
and is fast becoming the undisputed leader in the areas of integrated logistics, freight
management, marine services, terminals & engineering operations, airport services,
aviation supply services, outbound travel services and other travel related services,
IML DELIVERY SYSTEMS (PvT) 7D ON nN iS \\\S
IML Delivery Systems (Pvt) Ltd (Citypak) isa subsidiary of the Hayleys Advantis Group.
We are a company offering island wide domestic delivery solutions.
We are looking for candidates who are energetic, hardworking and result oriented for
the below vacancy:
INTERNSHIP - DATA ENTRY (6 MONTHS/ COLOMBO)
Job Responsibilities

» Daily internal system update within the scheduled time frame.

« Responsible for the on-time Proof of Delivery (POD) update and sorting.

+ Following up with customers, maintaining files coordinating with internal and

external teams.

* Supporting invoice generation.

* Ensure proper scanning and traceability of packages.

» Assist with any other duties assigned by the supervisor
Candidate Profile

* Aminimum of 03 passes at GCE Advanced Level.

* Good communication skills in English and Sinhala.

« Knowledge of Microsoft Office.

* School leavers are encouraged to apply..

» Closer to Ingurukade (Colombo -14) Candidates are preferred
If you think you are interested, please send your CV to vacancy@citypak.tk. Please
mention the name of the position on the subject line of the email.
Hayleys is an Equal Opportunity Employer.

Pare on oll St he a % a ¥
SS Ser a Be eae
‘ Pai The World Of
A World of Opportunity i H ayleys
",True,express,communication,"communication, express",True
topjobs_1470351,Intern | Junior Executive - Information Technology,Alliance Finance Co. PLC,Colombo 7,2026-02-18,2026-03-04,https://www.topjobs.lk/employer/JobAdvertismentServlet?rid=0&ac=DEFZZZ&jc=0001470351&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,https://www.topjobs.lk/vacancy?ac=DEFZZZ&jc=0001470351&ec=DEFZZZ&pg=applicant/vacancyDetails.jsp,data/raw/topjobs_ads_listview/images/topjobs_1470351.png,,,"\e @) “{)) PART
VV
a) ( ,
S
/ » \ .
—e '
. a if; rigs
. AANCE UUMAnce
"" . Va
Alliance Finance Company PLC [AFCI, incorporated in 1954, is the oldest finance company in Sri Lanka, The \~AFC afters 2 diversified product consisting of
company is built en a solié foundation of trust, stability and responsibilty and hasan unblemished track record Leasing, Gold Loans, Gold Investment, Fixed
for ethical business practices. AFC's business philosophy s guided by triple bottom tine principles focusing on Deposits, Savings, Climate Smart Agriculture
People, Planet and Profit and is the first and only company in South Asia to be certified as a value driven Loans and many more financial solutions.
sustainability certified financial institution. \\) “we”
INTERN /YUNIOR EXECUTIVE
Se ee Or
INZORMATIONATECHINOLOGY,
JOB PROFILE
« — Carrying out the installation and maintenance of the end user Desktops and laptops at
Head office and Branch locations.
* Maintenance & installation of Printers, Switches, Scanners at Head office and Branch locations.
* Experience installing and configuring MS Windows, MS office and basic software setups, plus printers.
+ Support the accurate maintenance of the Software and Hardware Inventories.
* — Coordinating with branches to ensure timely delivery of requested IT hardware items.
* Attending to Help Desk and Hotline, end user support requests on a timely manner.
* — Responsible to follow the IT, BCMS/ISO policies and procedures of the company.
CANDIDATE'S PROFILE
* Certifications related to Computer Hardware and/or Networking.
. Minimum one years’ experience in a similar role.
* — Candidates below the age of 30 years.
* — Strong skills in troubleshooting IT Networking / Hardware and software issues
related to end user devices.
* — Communication skilts in Tamil would be an added advantage.
GB An attractive remuneration package awaits the right candidates
="" Tattoo ntaing wine, | Please subsvityourCV wth aes nd contact datas of two nonseited
tie, Baeeraieeeraee | izceswnin Ocnserispueton sean tounge KOK
BLES oni stating the post apie forint subject in ofthe eal, we
serie ae CB) CHIEF PEOPLE OFFICER Since tsé
CESESESEEE Sed | ALLIANCE FINANCE co. PLC . are
eee EE | i Mangilionehionce Tee Alliance Finance Gs. pee
aE
",True,networking,communication,"communication, networking",True
topjobs_1467115,Trainee Site Support Engineer - Biyagama,Micronet Global Services (Pvt) Ltd,,2026-02-13,2026-03-31,https://www.topjobs.lk/employer/JobAdvertismentServlet?rid=0&ac=0000000419&jc=0001467115&ec=0000000552&pg=applicant/vacancybyfunctionalarea.jsp,https://www.topjobs.lk/vacancy?ac=0000000419&jc=0001467115&ec=0000000552&pg=applicant/vacancyDetails.jsp,data/raw/topjobs_ads_listview/images/topjobs_1467115.jpg,vidushanki@gmail.com,,"- Lo *. _- rs ‘ ST
Bit Pee sinces ii SUBCORT ENGINEER==LOS@an) Wee
‘ fy ~ . ey > 54 Y Sea Pepe ee ee ae AN,
m/e | MT | in No O5 i | r=
LAN SLANE RY a88) WR eee
NN RN NS cs Nee
""op os"" Se"" (EE) 4a
howe
WMA
We are looking for Hardware & Network Engineers who will be responsible for maintaining,
configuring and, administering company's computer networks and replacing faulty network
hardware components.
Job Requirement:
e Diploma or equivalent qualification in Computer Networking & Hardware.
e = Six months of experience in IT Hardware & Networking is a must.
e Good analytical and problem-solving skills.
e Prefer Candidates from required areas
e = Fluent in English.
e Salary Rs : 44.000/-
Right candidate will be offered with an attractive remuneration package in par with the
industry standards.
Please forward your CVs to vidushanki@gmail.com within 14 days from the date of vacancy
or post to Micronet Information Systems (PVT) Ltd, No. 141/7A, Vauxhall Street, Colombo
02
",True,networking,problem solving,"networking, problem solving",True
topjobs_1471203,Trainee IT (1),Micronet Global Services (Pvt) Ltd,,2026-02-20,2026-02-28,https://www.topjobs.lk/employer/JobAdvertismentServlet?rid=0&ac=0000000419&jc=0001471203&ec=0000000552&pg=applicant/vacancybyfunctionalarea.jsp,https://www.topjobs.lk/vacancy?ac=0000000419&jc=0001471203&ec=0000000552&pg=applicant/vacancyDetails.jsp,data/raw/topjobs_ads_listview/images/topjobs_1471203.png,,"000 0 0000, 00000 00000","WE ARE [eenir now IQ
00000
00000
ooo°o
» oO 90
TRAINEE fi Ky)
° @nfy mele canchtites ane encomeagad)
tofapply.
O Fessed 6.CE. OR & AL
© Good Communication Skills,
O Goniiiteste 7 Bisiome in initermetion
O Computer Uieragy,
© Remiller wii Goncapns of Wihacows,
HardwarewmNetworkinelinfrastructunes
© School! Leavers are GnaomEyad t epply
000 0
0000 \Q)
000
o° PAAR
—_ 4} \\_| gea@microncagiobalace
70 HA
",True,,communication,communication,True
topjobs_1471202,Trainee IT (1),Micronet Global Services (Pvt) Ltd,,2026-02-20,2026-03-06,https://www.topjobs.lk/employer/JobAdvertismentServlet?rid=0&ac=0000000419&jc=0001471202&ec=0000000552&pg=applicant/vacancybyfunctionalarea.jsp,https://www.topjobs.lk/vacancy?ac=0000000419&jc=0001471202&ec=0000000552&pg=applicant/vacancyDetails.jsp,data/raw/topjobs_ads_listview/images/topjobs_1471202.png,,"000 0 0000, 00000 00000","WE ARE [eenir now IQ
00000
00000
ooo°o
» oO 90
TRAINEE fi Ky)
° @nfy mele canchtites ane encomeagad)
tofapply.
O Fessed 6.CE. OR & AL
© Good Communication Skills,
O Goniiiteste 7 Bisiome in initermetion
O Computer Uieragy,
© Remiller wii Goncapns of Wihacows,
HardwarewmNetworkinelinfrastructunes
© School! Leavers are GnaomEyad t epply
000 0
0000 \Q)
000
o° PAAR
—_ 4} \\_| gea@microncagiobalace
70 HA
",True,,communication,communication,True
topjobs_1444571,Trainee Site Support Engineer  - Pannala,Micronet Global Services (Pvt) Ltd,Pannala (Pannala),2026-01-09,2026-02-28,https://www.topjobs.lk/employer/JobAdvertismentServlet?rid=0&ac=0000000419&jc=0001444571&ec=0000000552&pg=applicant/vacancybyfunctionalarea.jsp,https://www.topjobs.lk/vacancy?ac=0000000419&jc=0001444571&ec=0000000552&pg=applicant/vacancyDetails.jsp,data/raw/topjobs_ads_listview/images/topjobs_1444571.jpg,vidushanki@gmail.com,,"ov thr, | ora cle i Sree = ee
Pip ger mpe W/E AREHIRING [Lise
wes val = ie SIT SUPPO! «ENGINEERS [0 sie AX ey
SRS VS GW aS |
JRL = MP Lp enE CS |
ee
AA MINS) oB
We are looking for, Hardware & Network Engineers who will be responsible for maintaining,
‘configuring and, ‘administering company's computer networks and replacing faulty network
WW Ww \Lxharcware components.
Job Requirement:
* Diploma or equivalent qualification in Computer Networking & Hardware.
* Six months of experience in IT Hardware & Networking is a must.
* Good arialytical and problem-solving skills.
© Prefer Candidates from required areas
© Salary Rs ! 44.000/-
Right candidate will be offered with an attractive remuneration package in par with the
industry standards.
Please forward your CVs to vidushanki@gmail.com within 14 days from the date of vacancy
or post to Micronet Information Systems {PVT) Ltd, No. 141/7A, Vauxhall Street, Colombo
02
",True,networking,problem solving,"networking, problem solving",True
topjobs_1473194,Trainee IT (1),Micronet Global Services (Pvt) Ltd,Colombo 2,2026-02-25,2026-03-14,https://www.topjobs.lk/employer/JobAdvertismentServlet?rid=0&ac=0000000419&jc=0001473194&ec=0000000552&pg=applicant/vacancybyfunctionalarea.jsp,https://www.topjobs.lk/vacancy?ac=0000000419&jc=0001473194&ec=0000000552&pg=applicant/vacancyDetails.jsp,data/raw/topjobs_ads_listview/images/topjobs_1473194.png,,,"CIF, | We're
/ Hiring!
4
ya Wye oe y 8
\\ \Waticroniet Global Services (Put) ltd.
|
J , a4 4 _ Colombo 02 :
* Only Male Candidate Apply. ~~ a °
* School Leavers are encouraged to apply.
foe ¥ a ’
* Basic knowledge of Windows Operating Systems.
* Basic understanding of networking concepts.
/ %~. 2 Le “ mo
* Familiarity with MS Office applications. '
_* Good problem-solving skills. leo | |
os Strong communication and interpersonal skills.
= @ hr8@micro etgio a et a ¢/
",True,networking,"communication, problem solving","communication, networking, problem solving",True
topjobs_1453888,SE Intern - Development  (1),Infor,Colombo 3,2026-01-09,2026-03-31,https://www.topjobs.lk/employer/JobAdvertismentServlet?rid=0&ac=0000000342&jc=0001453888&ec=0000000456&pg=applicant/vacancybyfunctionalarea.jsp,https://www.topjobs.lk/vacancy?ac=0000000342&jc=0001453888&ec=0000000456&pg=applicant/vacancyDetails.jsp,data/raw/topjobs_ads_listview/images/topjobs_1453888.jpg,,,"We are looking for,}
Intern = Software Engineer,
We are looking for highly talented Software Engineering Intern, to;
‘work. side-by-side, with, our: amazing. team, of, engineers, to, build,
modern software products mobile and client-side technologies. You
will Work, learn, and grow under: the guidance of our.engineering
leadership who have'many, decades’ of experience. building worlds
class software products}
f° Reading for a bachelor’s degree in CS/IT/SE
f° Knowledge of Java and Java Script
£3 With excellent analytical, problem solving & critical

{a wholly-owned, standalone subsidiary of Koch Industries). GUNG SORA
",True,java,"leadership, problem solving","java, leadership, problem solving",True
topjobs_1466318,Intern - Cloud Solutions and Service (1),John Keells IT,Colombo 2,2026-02-10,2026-03-10,https://www.topjobs.lk/employer/JobAdvertismentServlet?rid=0&ac=0000000049&jc=0001466318&ec=0000000313&pg=applicant/vacancybyfunctionalarea.jsp,https://www.topjobs.lk/vacancy?ac=0000000049&jc=0001466318&ec=0000000313&pg=applicant/vacancyDetails.jsp,data/raw/topjobs_ads_listview/images/topjobs_1466318.jpg,carcers@johnkeellsit.com,,"SO ee ion é
John Keeils Information Technology {Pvt] Ltd, the consulting and professional IT services arm of John Kells ° a qd i :
Holdings PLC, {Sri Lanka's largest conglomerate listed on the Colambo Stock Exchange], is a global professional - ms
services leader, transforming enterprises with cutting-edge digital solutions. 5 er 4 i
Driven by a CloucHfirst, Mobilefirst and Alirst strategy, and strategic partnerships with global leaders like ant a fi
Microsoft, SAP, ‘and Salesforce, John Keells IT focuses on Strategy, Consulting, Digital, Technology, ‘and an. i i
Operations for large multinational companies worldwide, empowering businesses with innovation, agility. ff 2 4 Sy
growth, and security. John Keells IT has defivered many award-winning solutions to some of the biggest names Zi XS 7 ew
in Europe, the Middle East, and Asia a WS oe
We invite applications from suitably qualified individuals for the post of Intern - Cloud Solutions and service. \ a rae deat ey a fi
The selected candidate will report to the Practice Manager. \\ N AS ‘ We “\ké caf

- oe - 7 SSN oa 7,

Intern - Cloud Solutions and service will be responsible for: a CN 1h a N WS i aed

Assisting in provisioning, configuring, and managing doud resources across platforms such as Azuré, AWS, or GCP. = q EN
* Supporting monitoring, logging, and alerting systems to ensure cloud infrastructure reliabilify and availability. Ef ms — Aeon
» Assisting in automating infrastructure tasks using tools such as Terraform, ‘Ansible, or ARM templates. fs i oe
* Collaborating with engineering teams to troubleshoot cloud, system, and networking-related issues. 7 yi ae iF y a
* Documenting infrastructure processes, configurations, and best practices for effective knowledge sharing: eh Bee \, i A |
* Participating in infrastructure reviews, security, and compliance checks within doud environments: re 2 .
* Supporting cost optimization initiatives by analysing cloud resource utilization and usage pattems. ™ Face . eH y
The ideal candidate should possess: pc ™""/ mi 4 Po. g . |
* Currently pursuing a degree in Computer Science, Information Technology, or a related discipline. i Hh Ss is Se Ok, |
* Basic understanding of doud computing concepts including laaS, PaaS, and SaaS. | Se. he pipe, <ul y y
* Familiarity with at least one coud platform such as Azure, AWS, or GCP. en a : : 4° ""
» Exposure to Linux and/or Windowis server administration. eon, .s : a4
» Knowledge of scripting languages such as Python, Bash, or PowerShell will be an added advantage- interna €
* Strong problem-solving skills with a willingness to team and adapt to new technologies. q AA Co

‘Cloud Solutions and Service
you're up for the challenge, please send your resume to carcers@johnkeellsit.com or
Click on the advert to apply. >. a “Theol Recs Grup mn equal opp
Please state de positon youre interestetn he sbjec ine of you ems JOHN KEELLS €fj KR =
rena me et ethene art Abn nme ttn
",True,"aws, azure, gcp, linux, networking, python",problem solving,"aws, azure, gcp, linux, networking, problem solving, python",True
topjobs_1469110,Trainee Web Designer / Developer,Eco Team (Pvt) Ltd,Colombo,2026-02-16,2026-03-02,https://www.topjobs.lk/employer/JobAdvertismentServlet?rid=0&ac=DEFZZZ&jc=0001469110&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,https://www.topjobs.lk/vacancy?ac=DEFZZZ&jc=0001469110&ec=DEFZZZ&pg=applicant/vacancyDetails.jsp,data/raw/topjobs_ads_listview/images/topjobs_1469110.png,,,"Trainee . -. SS er”
Web Designer/Developer A 4
Eco Team (www.ecoteam.1k) is Sri Lanka's lesding x Ginn 3. ——
Experiential Travel Company with over two decades of 7 eee ts e J
imovation in the tourisn industry. As a digitally driven WAS eee — Roa
_-” organization with a global customer base, we continuously S|
» ‘enhance our online presence to mest international =
standards. : ~ oof : . "" 2h
. 48 we expand our digital capabilities, we are looking for a creative and enthusiastic ‘ af '
“ 4ndividual to join our team as a Web Design & Development Trainee and contribute to the _ ae
__. evolution of our web platforms and digital experiences. + \A a
' Key Responsibilities A AWS oO Oa,
«Learn and acquire skitis‘in meders web design and developnent technologies. yas
» Assist in designing, developing, “and naintaining company websites and landing pages. 7 “s as
» Support UI/UX improvements by creating visually appealing and user-friendly layouts. . v
_ © Troubleshoot website-related issues and ensure optimal performance across all devices. wiv.
* © Kaintain accurate documentation of web assets, versions,:and updates. . ‘
“* » Provide basic IT support when required, including troubleshooting software or minor technical .
issues. . ns
* Collaborate effectively with the IT and marketing teams to implement creative digital cos
solutions. . . a, . -
* Demonstrate strong problem-solving skills and the ability to learn new tools and frameworks :
. independently. 2 . Ne B ey
. +’ Stay updated with the latest trends in web technologies, design standards, and best practices. * .
""What You Are Required to Have —- a 2 uF
»- IT Diploma or any other IT-related professional qualification. : .
© Minimum 6 months of experience in a similar capacity 1s an added advantage (not mandatory). Lo
. * Basic knowledge of HIHL, CSS, and web design tools (e.g., Figma, Canva, Adobe XD) is a strong = *
” advantage. , ne)
» Understanding of responsive design principles. . Toe
* Knowledge of WordPress and Joomla CHS platforms will be considered as an advantage. 7 OO
. * Good communication and interpersonal skills. . ars
. + Basic femiliarity with Google Workspace applications. . = oy rns
* | © Age-between 20-25. x an
¥ . strong passion and willingness to learn web design and developnent. : : we
_? School leavers with a genuine interest in web design and development are also encouraged to . . *
+ <4 apply. . : Vee eS
a ‘ : Submit your CV to hrd2¢ecoteam.1k. SB
oe For inquiries, please reach us at 075.066 2268. -
: : SRI LANKA
“3 : : 7 5 ‘SRI LANKA'S PREMIER
te Set: . + TOURISMSPECIALIST =
",True,"aws, css, figma","communication, problem solving","aws, communication, css, figma, problem solving",True
topjobs_1467118,Trainee Site Support Engineer  - Malabe,Micronet Global Services (Pvt) Ltd,Malabe,2026-02-13,2026-03-31,https://www.topjobs.lk/employer/JobAdvertismentServlet?rid=0&ac=0000000419&jc=0001467118&ec=0000000552&pg=applicant/vacancybyfunctionalarea.jsp,https://www.topjobs.lk/vacancy?ac=0000000419&jc=0001467118&ec=0000000552&pg=applicant/vacancyDetails.jsp,data/raw/topjobs_ads_listview/images/topjobs_1467118.jpg,vidushanki@gmail.com,,"coe ot , rn roe \s Cee au ts F - od BERD.
Ed] ANB ARIS SEES
al a * a a : Yen may (it. tive fie = .
rom . _ oe , 3 pa + = . aay ~~
a ra =| tame |: ESSUPPOR: ZENGINEER 10s aa oe
‘ fy = . ek i. . : wes Lat pee ss Sn ee Ae OY,
Oj 5 | MET | in No 9 Sf | AL r=
Nd ics «Reese
. wo 5 « a , ’ nek Ks aoe + tn 3 ERE Se oy ; o,
"" foo ""_ (MBIEISG) “See
—_— are nn 7 le Ke aa aad Ci Ae 4
Aas”
(\\\
We are looking for Hardware ay Engineers who will be responsible for maintaining,
configuring and, administering company's computer networks and replacing faulty network
hardware components.
Job Requirement:
e Diploma or equivalent qualification in Computer Networking & Hardware.
e = Six months of experience in IT Hardware & Networking is a must.
e Good analytical and problem-solving skills.
e Prefer Candidates from required areas
e = Fluent in English.
e Salary Rs : 44.000/-
Right candidate will be offered with an attractive remuneration package in par with the
industry standards.
Please forward your CVs to vidushanki@gmail.com within 14 days from the date of vacancy
or post to Micronet Information Systems (PVT) Ltd, No, 141/7A, Vauxhall Street, Colombo
02
",True,networking,problem solving,"networking, problem solving",True
topjobs_1471263,Trainee Field Engineer- Browns IT (1),Browns Group Of Companies,,2026-02-20,2026-03-20,https://www.topjobs.lk/employer/JobAdvertismentServlet?rid=0&ac=0000000221&jc=0001471263&ec=0000000264&pg=applicant/vacancybyfunctionalarea.jsp,https://www.topjobs.lk/vacancy?ac=0000000221&jc=0001471263&ec=0000000264&pg=applicant/vacancyDetails.jsp,data/raw/topjobs_ads_listview/images/topjobs_1471263.jpg,careers@brownsgroup.com,0112 663 000,"~— “ ‘ = 8 _ 4 _ ag qt i i : : !
4 Prk - _S. ‘THE DYNAMIC TEAM OF a”
5 SST ST EO) ros S|;
tes 2 Fae 4 a yea 8 r Brownsgisgoneg off theg largest diversified uN
| 5 SOS = cies hey I ML de mo conglomerates.in Sri Vanka, which manages 4s ae
arth Wiel Nae 5) Biles f 2 wee fast growing and valuable’ portfolio‘of brands fa!
ey cece Lesslaont tae 7S an 0 & Fe across¥several, keysindustryssectorsy apes |, I
S| oe RANE —. na ES Neal ‘automotive;ml plantations; ¥M leisure; yy power Te
. ae N - “™ WG ad A ia We generation; agriculture; harmaceuticals; at
Y O33 a aes — any fi APP ROD Fe 7 ee investinents;gmarineandMmanufactiring.am
F, Lae A | ee ba TVG ! , my 7 Beingying existence foryover 1s0Jyearsm thé $2
i NI SA) * ACL: { SAV ’ [7 Company is built upon.a strong foundation of, rt
i } LECT) Le ASss £4 Bpstiength driven byYoYvisiongand FoYwillftoum LEE:
a pUES Vent } ain LY ; # ira me succeed, Weare, looking forza self-motivated,
hrs aT =n nn ae a eresUitt“driveny individital withtay proven track i
| 4 | i: i) | Ve = ~~ uN 4 a é. record to join our Browns Group) mee
ri =r +E tk ba a = etme =
| seer tte nu! , : ce yo — || ne
mene le § _ eae ONT
. ‘ ‘ wy
Engineers
Key,Responsibilities
‘om Assist.seniorn field engineers\with on-site, installations’
maintenancesand repairs
‘oma Diagnose and resolve basicihardware.and system Issues
em Conduct routine equipment.checks‘and testing
‘aTravel to customersites as required
Ma Follow, healthy safety,,and company, procedures)
emg Prepare accurate job reports’'and documentation
(oa Deliver, professional*¥customer-focused service.atlalL times:
Qualifications’&'Skills
eM Diploma in TsSoftware Engineeringnora related, field
fm Strong interestjin engineering,and,| systems!
aa W illingness)to,learntand develop,technical.expertise
emt Good ‘analytical'and problem-solving‘abilities
aa Strong. communication’and.customernservice skills}
Mw Ability,to,worklindependently/as\well’as'partiof/a,team)
Mm Customer-firstimindsetiand ability,to performyunder, pressure
If you believe your profile matches the role, kindly please forward your
CV to us within 7 days of this advertisement.
Human Resources Department —— seni
Y ee
Brown & Company PLC BG 2 ))
34, Sir Mohamed Macan Markar Mawatha, Colombo - 03 p Dy
Tel: 0112 663 000 Browns [113.0] q
E-mail: careers@brownsgroup.com Apply now! AHeritage of Trust oe
www.brownsgroup.com | (£Xin)
",True,,"communication, problem solving","communication, problem solving",True
